timestamp,px,py,pz,qx,qy,qz,qw,features,clones
1403638518.277829409,-0.000561393,-0.000243327,-0.000485088,-0.832865393,0.003269510,-0.553462236,0.002024875,0,0
1403638518.327829599,-0.000862325,-0.000477973,-0.000836310,-0.832570248,0.004882302,-0.553889632,0.003036578,167,1
1403638518.377829552,-0.001198840,-0.000845667,-0.001240046,-0.832287365,0.006571018,-0.554290447,0.004082230,167,2
1403638518.427829504,-0.001599629,-0.001491787,-0.001715871,-0.832006132,0.008214870,-0.554682027,0.005114892,167,3
1403638518.477829456,-0.002065253,-0.002463920,-0.002268307,-0.831719935,0.009853629,-0.555073684,0.006169282,167,4
1403638518.527829409,-0.002637456,-0.003863956,-0.002886408,-0.831414060,0.011476565,-0.555487925,0.007218990,167,5
1403638518.577829599,-0.003331868,-0.005780496,-0.003577183,-0.831121234,0.013129019,-0.555874884,0.008260564,167,6
1403638518.627829552,-0.004198135,-0.008324204,-0.004366711,-0.830806822,0.014772989,-0.556287182,0.009292716,167,7
1403638518.677829504,-0.005253210,-0.011547134,-0.005235562,-0.830493504,0.016439943,-0.556689160,0.010365684,167,8
1403638518.727829456,-0.006509797,-0.015560900,-0.006147299,-0.830185504,0.018087771,-0.557077752,0.011368348,167,9
1403638518.777829409,-0.007987786,-0.020427536,-0.007122876,-0.829861509,0.019785702,-0.557480178,0.012419856,167,10
1403638518.827829599,-0.009742449,-0.026248607,-0.008172201,-0.829557630,0.021429432,-0.557847846,0.013442439,167,11
1403638518.877829552,0.000611758,0.000702878,0.000538529,-0.833091412,0.003293349,-0.553121509,0.002109313,92,11
1403638518.927829504,-0.000836051,-0.000419800,-0.000513561,0.832581133,-0.000265722,0.553899279,0.002043139,92,11
1403638518.977829456,-0.000953306,-0.000377128,-0.000468627,0.832559217,-0.000273275,0.553932288,0.002023960,150,11
1403638519.027829409,-0.001104526,-0.000340960,-0.000400174,0.832516085,-0.000248812,0.553997227,0.001994598,168,11
1403638519.077829599,-0.001307407,-0.000317481,-0.000317248,0.832476299,-0.000265518,0.554057157,0.001951473,169,11
1403638519.127829552,-0.001544613,-0.000310335,-0.000240355,0.832449549,-0.000257802,0.554097393,0.001939304,169,11
1403638519.177829504,-0.001831753,-0.000321636,-0.000166571,0.832405347,-0.000260903,0.554163772,0.001945058,169,11
1403638519.227829456,-0.002159622,-0.000361997,-0.000061731,0.832362149,-0.000270806,0.554228748,0.001916934,169,11
1403638519.277829409,-0.002552643,-0.000406999,0.000049601,0.832319433,-0.000258434,0.554292939,0.001905737,169,11
1403638519.327829599,-0.003015817,-0.000458273,0.000126759,0.832273344,-0.000273904,0.554362300,0.001856074,169,11
1403638519.377829552,-0.003517272,-0.000531365,0.000201504,0.832264476,-0.000258014,0.554375631,0.001853575,169,11
1403638519.427829504,-0.004060613,-0.000651945,0.000251395,0.832218853,-0.000241764,0.554444170,0.001839718,169,11
1403638519.477829456,-0.001759122,-0.001052289,-0.000865308,0.831479623,0.000405349,0.555547372,0.002930610,94,11
1403638519.527829409,-0.000935611,-0.000449624,-0.000443952,0.828558032,0.004466169,0.559810899,0.009132243,84,11
1403638519.577829599,-0.000942524,-0.000430412,-0.000424943,0.828764438,0.004326915,0.559510522,0.008874711,136,11
1403638519.627829552,-0.000939639,-0.000423713,-0.000407453,0.828940302,0.004191374,0.559253946,0.008685154,153,11
1403638519.677829504,-0.000945017,-0.000428061,-0.000404131,0.828590806,0.004373499,0.559765832,0.008964491,154,11
1403638519.727829456,-0.000918806,-0.000429220,-0.000397057,0.827904057,0.004599833,0.560774039,0.009283958,154,11
1403638519.777829409,-0.000876447,-0.000429369,-0.000386998,0.827187886,0.004727104,0.561825413,0.009490044,154,11
1403638519.827829599,-0.000841535,-0.000430952,-0.000375689,0.826674388,0.004736685,0.562579536,0.009554301,154,11
1403638519.877829552,-0.000812469,-0.000432870,-0.000359439,0.826153955,0.004715199,0.563344235,0.009522730,154,11
1403638519.927829504,-0.000759865,-0.000438023,-0.000348628,0.826233084,0.004511520,0.563234894,0.009219079,154,11
1403638519.977829456,-0.000695593,-0.000470175,-0.000347868,0.826075902,0.004428901,0.563469185,0.009025861,154,11
1403638520.027829409,-0.000656543,-0.000497622,-0.000348928,0.826036516,0.004301480,0.563531044,0.008827986,154,11
1403638520.077829599,-0.000660331,-0.000513849,-0.000342659,0.826414802,0.004246550,0.562977540,0.008765289,89,11
1403638520.127829552,-0.000711529,-0.000581667,-0.000327095,0.826980858,0.004277500,0.562146044,0.008728596,84,11
1403638520.177829504,-0.000709558,-0.000580820,-0.000305069,0.827454443,0.004264166,0.561449456,0.008687345,136,11
