timestamp,px,py,pz,qx,qy,qz,qw
1403715517.869743586,0.443258269,2.062041452,1.076594273,-0.017665660,0.003528966,-0.257767110,0.966039123
1403715517.879920244,0.443198470,2.062032505,1.076591992,-0.017580618,0.003380166,-0.257674570,0.966065894
1403715517.889768362,0.443199236,2.062009907,1.076608689,-0.017475359,0.003330296,-0.257653607,0.966073569
1403715517.899768829,0.443212052,2.062014904,1.076598704,-0.017590372,0.003415013,-0.257732907,0.966050032
1403715517.909828186,0.443067166,2.061712345,1.076379538,-0.017156127,0.002645684,-0.256952261,0.966268184
1403715517.919830799,0.443249472,2.062043635,1.076618657,-0.017812280,0.003534543,-0.257665664,0.966063474
1403715517.929818392,0.443250890,2.062047757,1.076619132,-0.017682815,0.003368983,-0.257693386,0.966059049
1403715517.939781666,0.443213445,2.061445376,1.075905904,-0.014983998,0.000722138,-0.257526285,0.966154838
1403715517.949760675,0.443410098,2.062495276,1.076423495,-0.020523104,0.003758759,-0.256964164,0.966195680
1403715517.959734201,0.443185319,2.062031510,1.076567638,-0.017449111,0.003267807,-0.257713363,0.966058317
1403715517.969775677,0.443025559,2.061654208,1.076365076,-0.016778395,0.002569266,-0.256913897,0.966285224
1403715517.979818344,0.443233070,2.062030366,1.076577653,-0.017770790,0.003480666,-0.257709931,0.966052626
1403715517.989751339,0.443225720,2.062020601,1.076592572,-0.017646800,0.003460084,-0.257777455,0.966036957
1403715517.999730587,0.443066351,2.061720887,1.076377552,-0.016967379,0.002601981,-0.256859667,0.966296253
1403715518.009742498,0.443081371,2.061759868,1.076376799,-0.017332350,0.002719257,-0.256862862,0.966288604
1403715518.019774675,0.443241422,2.062014578,1.076605854,-0.017724961,0.003467400,-0.257657503,0.966067500
1403715518.029740810,0.443188865,2.061988793,1.076550515,-0.017402176,0.003384808,-0.257699177,0.966062545
1403715518.039793015,0.443168650,2.062072877,1.076586706,-0.017707303,0.003289913,-0.257635499,0.966074313
1403715518.049806356,0.443213272,2.061974636,1.076575162,-0.017488331,0.003390087,-0.257727027,0.966053542
1403715518.059701443,0.443360476,2.062492959,1.076383582,-0.020759388,0.003775384,-0.256926994,0.966200452
1403715518.069820881,0.443127633,2.061364225,1.075861827,-0.014531912,0.000552753,-0.257526359,0.966161835
1403715518.079878807,0.443243450,2.062048292,1.076588929,-0.017752207,0.003629483,-0.257732187,0.966046482
1403715518.089774847,0.443169108,2.061965524,1.076524817,-0.017428702,0.003267676,-0.257640042,0.966078243
1403715518.099735022,0.443228297,2.061967753,1.076594889,-0.017457496,0.003367807,-0.257796980,0.966035512
1403715518.109716654,0.442973526,2.061631020,1.076340607,-0.016607128,0.002448870,-0.256933910,0.966283174
1403715518.119737148,0.443068005,2.061707710,1.076400012,-0.017087181,0.002567141,-0.256920704,0.966278009
1403715518.129778862,0.443169149,2.061995751,1.076599178,-0.017651788,0.003483938,-0.257595184,0.966085399
1403715518.139780998,0.443212406,2.062068404,1.076599363,-0.017838531,0.003493908,-0.257651818,0.966066830
1403715518.149685860,0.443171207,2.061873596,1.076530248,-0.017208673,0.003175960,-0.257571330,0.966100815
1403715518.159693718,0.443216622,2.062041698,1.076610687,-0.017751949,0.003379768,-0.257657188,0.966067399
1403715518.169664383,0.443058274,2.061701035,1.076410183,-0.017069564,0.002761773,-0.257101124,0.966229794
1403715518.179663897,0.443239835,2.062029753,1.076609244,-0.017783071,0.003543231,-0.257601159,0.966081182
1403715518.189752102,0.443126197,2.061379450,1.075878258,-0.014596053,0.000503269,-0.257536642,0.966158155
1403715518.199844599,0.443212824,2.062026215,1.076586074,-0.017490740,0.003171637,-0.257602998,0.966087320
1403715518.209812403,0.443199960,2.062034258,1.076571486,-0.017749504,0.003450653,-0.257675629,0.966062275
1403715518.219727993,0.443234113,2.062087451,1.076595708,-0.018004210,0.003594811,-0.257819956,0.966018528
1403715518.229726791,0.443186981,2.062058029,1.076617323,-0.017706636,0.003397106,-0.257687865,0.966059987
1403715518.239776850,0.443022631,2.061650429,1.076337604,-0.016812466,0.002512285,-0.256873552,0.966295507
1403715518.249783039,0.443195053,2.062092864,1.076610293,-0.017891532,0.003496547,-0.257568747,0.966087992
1403715518.259733438,0.443669896,2.062904780,1.076668851,-0.021721864,0.004966721,-0.257734466,0.965958818
1403715518.269693851,0.443046000,2.061679099,1.076366265,-0.017101826,0.002680771,-0.256837516,0.966299556
1403715518.279858589,0.443275976,2.062102206,1.076638914,-0.017972112,0.003621889,-0.257743587,0.966039403
1403715518.289853096,0.443208127,2.062024096,1.076563850,-0.017453792,0.003308679,-0.257637571,0.966078309
1403715518.299795389,0.443283644,2.062113712,1.076670507,-0.017912882,0.003769383,-0.257602582,0.966077549
1403715518.309803724,0.443229257,2.062076520,1.076591931,-0.017776570,0.003447722,-0.257717063,0.966050735
1403715518.319766283,0.443217928,2.062028580,1.076571456,-0.017531705,0.003506365,-0.257710079,0.966056862
1403715518.329800367,0.443213781,2.061975571,1.076575898,-0.017440208,0.003403366,-0.257678940,0.966067192
1403715518.339851379,0.443228883,2.062027454,1.076565796,-0.017676905,0.003357349,-0.257693138,0.966059264
1403715518.349799156,0.443149549,2.061963236,1.076540834,-0.017328182,0.003328560,-0.257667545,0.966072508
1403715518.359749079,0.443097123,2.061704787,1.076373517,-0.017206077,0.002577455,-0.256798939,0.966308239
1403715518.369801760,0.443198078,2.062034691,1.076565711,-0.017576080,0.003504322,-0.257697082,0.966059530
1403715518.379855633,0.443233219,2.062067262,1.076596019,-0.017731069,0.003467321,-0.257649062,0.966069639
1403715518.389714718,0.443197226,2.062021137,1.076602803,-0.017516174,0.003391996,-0.257735735,0.966050707
1403715518.399691343,0.443256922,2.062022108,1.076625145,-0.017625645,0.003503497,-0.257746240,0.966045515
1403715518.409767866,0.443289246,2.062080056,1.076638962,-0.018008691,0.003762998,-0.257730653,0.966041633
1403715518.419834614,0.443218171,2.062032861,1.076580127,-0.017694249,0.003494236,-0.257710170,0.966053918
1403715518.429829836,0.443291245,2.062095652,1.076628592,-0.017944748,0.003805338,-0.257766180,0.966033179
1403715518.439802170,0.443197247,2.061994377,1.076590359,-0.017226479,0.003047033,-0.257546926,0.966107419
1403715518.449799061,0.443187851,2.062018087,1.076552258,-0.017514991,0.003398342,-0.257736541,0.966050491
1403715518.459723949,0.443221852,2.062028856,1.076622952,-0.017667832,0.003579832,-0.257608525,0.966081198
1403715518.469816446,0.443234479,2.062021614,1.076590072,-0.017709139,0.003384388,-0.257618090,0.966078595
1403715518.479803801,0.443235964,2.062071524,1.076603722,-0.017768477,0.003532041,-0.257724778,0.966048521
1403715518.489779711,0.443154070,2.061990448,1.076535946,-0.017407494,0.003335710,-0.257671745,0.966069938
