timestamp,px,py,pz,qx,qy,qz,qw,features,clones
1403715273.462142944,-0.000442180,-0.000163434,-0.000335016,0.829737851,0.000882306,0.558138395,0.003981575,0,0
1403715273.512142897,-0.000700848,-0.000368872,-0.000583780,0.829451226,-0.000790988,0.558570925,0.002925684,182,1
1403715273.562143087,-0.001018119,-0.000795298,-0.000872172,0.829155862,-0.002564165,0.559008186,0.001957128,182,2
1403715273.612143040,-0.001356992,-0.001511408,-0.001221031,0.828861851,-0.004372167,0.559435324,0.001016574,182,3
1403715273.662142992,-0.001713010,-0.002641413,-0.001636001,0.828610792,-0.005840021,0.559794649,0.000037745,182,4
1403715273.712142944,-0.002150305,-0.004301907,-0.002160971,-0.828336258,0.007701614,-0.560177546,0.000919351,182,5
1403715273.762142897,-0.002687196,-0.006436976,-0.002720713,-0.828030075,0.009219568,-0.560604263,0.002013476,182,6
1403715273.812143087,-0.003366670,-0.009289980,-0.003426452,-0.827710935,0.010835758,-0.561040877,0.003213945,182,7
1403715273.862143040,-0.004232632,-0.012918770,-0.004262455,-0.827401998,0.012309886,-0.561458635,0.004313007,182,8
1403715273.912142992,-0.005319826,-0.017464579,-0.005274891,-0.827103919,0.014176307,-0.561843806,0.005447691,182,9
1403715273.962142944,-0.006649932,-0.022987470,-0.006362857,-0.826779395,0.015865308,-0.562267194,0.006302857,182,10
1403715274.012142897,-0.031402407,-0.045857054,-0.048590182,-0.826582006,0.017727424,-0.562502612,0.006223939,181,11
1403715274.062143087,0.006493278,0.003308589,-0.005492479,-0.830253184,0.007426029,-0.557263066,0.009076312,106,11
1403715274.112143040,0.000414373,-0.006603529,-0.009817714,0.828160327,0.001479931,0.560486526,0.001771073,106,11
1403715274.162142992,0.000302780,-0.006323454,-0.010033660,0.828118778,0.001796096,0.560548221,0.001325171,150,11
1403715274.212142944,0.000149485,-0.005867803,-0.010171096,0.828016325,0.002281390,0.560698864,0.000738475,181,11
1403715274.262142897,-0.000097843,-0.005489233,-0.010244581,0.828054656,0.002422821,0.560641392,0.000919792,181,11
1403715274.312143087,-0.000418448,-0.004952265,-0.010219146,0.828069903,0.002548227,0.560618394,0.000870878,181,11
1403715274.362143040,-0.000912752,-0.004375812,-0.010049031,0.827910233,0.002666208,0.560853510,0.000937177,181,11
1403715274.412142992,-0.001476793,-0.003695329,-0.009774051,0.827872333,0.002887303,0.560908367,0.000930709,181,11
1403715274.462142944,-0.002114016,-0.002860609,-0.009403033,0.827726652,0.002910126,0.561123302,0.000872479,181,11
1403715274.512142897,-0.002831353,-0.001892462,-0.008939941,0.827593847,0.003465771,0.561315978,0.000885711,181,11
1403715274.562143087,-0.003697045,-0.000766390,-0.008407712,0.827517970,0.003574563,0.561427515,0.000614123,181,11
1403715274.612143040,-0.004695958,0.000435783,-0.007779157,0.827371940,0.003895691,0.561640636,0.000540909,181,11
1403715274.662142992,-0.001220874,-0.010537532,-0.013572791,-0.837457084,0.004281636,-0.546406548,0.009337217,106,11
1403715274.712142944,0.000379443,-0.004897617,-0.009919944,-0.834940559,0.002620764,-0.550311159,0.005002237,58,11
1403715274.762142897,0.000228330,-0.004970736,-0.010110489,-0.835496736,0.003864883,-0.549441094,0.006689645,100,11
