timestamp,px,py,pz,qx,qy,qz,qw
1403637133.040881395,4.719416329,-1.828601253,0.680849658,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.090881348,4.719464954,-1.828545838,0.681006119,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.140881300,4.719487556,-1.828530542,0.681102219,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.190881252,4.718524069,-1.828311695,0.681321882,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.240881205,4.718553667,-1.828298294,0.681462561,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.289881229,4.720646294,-1.828715713,0.681933304,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.388881207,4.722055663,-1.828897612,0.684207780,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.440881252,4.722166198,-1.829319498,0.685795064,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.489881277,4.722661918,-1.829315251,0.688665785,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.541881323,4.723481574,-1.829492349,0.693853215,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.592881203,4.723450216,-1.829183302,0.699348918,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.687881231,4.724104360,-1.828182027,0.707365982,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.740881205,4.723163673,-1.826252989,0.710252996,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.792881250,4.723219060,-1.824802655,0.713728447,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.841881275,4.724582349,-1.823397921,0.718675740,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.887881279,4.725419369,-1.821637742,0.726225975,0.000000000,0.000000000,0.000000000,1.000000000
1403637133.988881350,4.729124007,-1.819926910,0.751878901,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.040881395,4.732183315,-1.820006175,0.771678965,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.188881397,4.731001077,-1.818806331,0.857351826,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.289881229,4.728147989,-1.820387555,0.923679102,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.339881182,4.728056820,-1.822265460,0.956326391,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.390881300,4.727510092,-1.824641610,0.988612984,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.440881252,4.728524912,-1.827164258,1.017793850,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.489881277,4.729440412,-1.828471771,1.042943436,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.540881395,4.731978630,-1.830020098,1.064793917,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.590881348,4.733130411,-1.830560888,1.079853675,0.000000000,0.000000000,0.000000000,1.000000000
1403637134.640881300,4.733876110,-1.830357493,1.087437302,0.000000000,0.000000000,0.000000000,1.000000000
1403637135.289881229,4.719135957,-1.804288426,0.767288489,0.000000000,0.000000000,0.000000000,1.000000000
1403637135.340881348,4.720301297,-1.802804000,0.757271707,0.000000000,0.000000000,0.000000000,1.000000000
1403637135.390881300,4.721391774,-1.801890216,0.755111621,0.000000000,0.000000000,0.000000000,1.000000000
1403637136.090881348,4.723119709,-1.802704100,1.155889041,0.000000000,0.000000000,0.000000000,1.000000000
1403637136.639881372,4.698461377,-1.795075012,0.822267657,0.000000000,0.000000000,0.000000000,1.000000000
1403637136.739881277,4.700310765,-1.794188856,0.788622219,0.000000000,0.000000000,0.000000000,1.000000000
1403637136.788881302,4.701733539,-1.794584708,0.784745102,0.000000000,0.000000000,0.000000000,1.000000000
1403637137.088881254,4.705420080,-1.794769647,0.967604908,0.000000000,0.000000000,0.000000000,1.000000000
1403637137.391881227,4.720960772,-1.796598554,1.183761625,0.000000000,0.000000000,0.000000000,1.000000000
1403637137.991881371,4.702439915,-1.796019190,0.837554983,0.000000000,0.000000000,0.000000000,1.000000000
1403637138.089881182,4.704750105,-1.797528479,0.790670660,0.000000000,0.000000000,0.000000000,1.000000000
1403637138.139881372,4.706466040,-1.797550401,0.780662444,0.000000000,0.000000000,0.000000000,1.000000000
1403637138.440881252,4.707334958,-1.785963144,0.945848867,0.000000000,0.000000000,0.000000000,1.000000000
1403637138.787881374,4.723210347,-1.796984305,1.171744961,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.339881182,4.693020849,-1.777202218,0.819758203,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.440881252,4.688425986,-1.779229312,0.765727597,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.488881350,4.686266213,-1.780106511,0.747392269,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.540881395,4.682609758,-1.780603236,0.732687006,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.587881327,4.682190444,-1.780446128,0.723216295,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.643881321,4.681424935,-1.779678889,0.716870158,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.691881180,4.680691078,-1.779509948,0.712114149,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.839881182,4.678878981,-1.781797154,0.700175917,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.890881300,4.678126251,-1.781816033,0.695826760,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.940881252,4.677548623,-1.781469039,0.691708496,0.000000000,0.000000000,0.000000000,1.000000000
1403637139.990881205,4.678171157,-1.781063580,0.688152243,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.039881229,4.681225129,-1.780808645,0.686453623,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.090881348,4.683223563,-1.780531817,0.684874139,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.188881397,4.688026058,-1.780934849,0.682212480,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.242881298,4.690063178,-1.781072455,0.681763606,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.291881323,4.692843901,-1.782170865,0.681456272,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.342881203,4.694760995,-1.782787090,0.681361549,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.391881227,4.696790789,-1.782881132,0.680776295,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.491881371,4.698189467,-1.781375393,0.679308111,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.540881395,4.698321252,-1.781002884,0.679254072,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.590881348,4.698321394,-1.780989818,0.679226533,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.639881372,4.698319359,-1.780994829,0.679225754,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.688881397,4.699234290,-1.781328408,0.678983959,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.791881323,4.699257399,-1.781245331,0.678935985,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.841881275,4.699257213,-1.781251438,0.678948170,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.890881300,4.699262679,-1.781230451,0.678933926,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.941881180,4.699260200,-1.781235437,0.678930557,0.000000000,0.000000000,0.000000000,1.000000000
1403637140.992881298,4.699251445,-1.781247633,0.678906904,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.041881323,4.699260080,-1.781236025,0.678931145,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.091881275,4.699265216,-1.781220652,0.678927189,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.188881397,4.699254080,-1.781255749,0.678939593,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.241881371,4.699261725,-1.781243738,0.678957290,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.289881229,4.699260203,-1.781229873,0.678918503,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.339881182,4.699259709,-1.781243323,0.678944853,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.389881372,4.699247063,-1.781274578,0.678940278,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.490881205,4.699256704,-1.781250657,0.678943562,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.539881229,4.699253576,-1.781252525,0.678929713,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.639881372,4.699255429,-1.781253537,0.678942513,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.740881205,4.699231205,-1.781303265,0.678911757,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.790881395,4.698306837,-1.780960210,0.679078969,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.890881300,4.698320145,-1.780949950,0.679132881,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.942881346,4.698317963,-1.780947784,0.679115689,0.000000000,0.000000000,0.000000000,1.000000000
1403637141.992881298,4.698323761,-1.780938878,0.679129551,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.041881323,4.699252594,-1.781273404,0.678969391,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.091881275,4.699245962,-1.781297701,0.678984144,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.141881227,4.698315061,-1.780961753,0.679129386,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.188881397,4.699264339,-1.781253298,0.678992994,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.238881350,4.699284268,-1.781201653,0.678995013,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.287881374,4.698343148,-1.780899839,0.679155820,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.341881275,4.699262492,-1.781257857,0.678992310,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.390881300,4.698348561,-1.780881362,0.679146714,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.489881277,4.699256971,-1.781272529,0.678992545,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.540881395,4.699268597,-1.781235954,0.678979736,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.589881182,4.699286328,-1.781196688,0.678996033,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.640881300,4.698366205,-1.780851020,0.679181880,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.689881325,4.698346048,-1.780893010,0.679157600,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.742881298,4.699256905,-1.781261782,0.678968853,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.790881395,4.698328495,-1.780935945,0.679150286,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.842881203,4.699268530,-1.781252692,0.679015669,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.890881300,4.699282831,-1.781209767,0.679004395,0.000000000,0.000000000,0.000000000,1.000000000
1403637142.987881184,4.699288945,-1.781200116,0.679018451,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.043881178,4.698378759,-1.780832615,0.679213808,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.087881327,4.699313441,-1.781147421,0.679044340,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.143881321,4.699297993,-1.781176338,0.679018651,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.193881273,4.699292407,-1.781202499,0.679043440,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.243881226,4.698378990,-1.780836856,0.679224334,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.287881374,4.699286200,-1.781227408,0.679061954,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.387881279,4.699283563,-1.781223828,0.679039092,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.440881252,4.698359756,-1.780873591,0.679193932,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.487881184,4.699305441,-1.781171708,0.679051241,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.542881250,4.699312542,-1.781162478,0.679071866,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.590881348,4.699326103,-1.781135286,0.679090492,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.690881252,4.699317588,-1.781157282,0.679089472,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.741881371,4.699306179,-1.781174819,0.679062218,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.790881395,4.699306174,-1.781175795,0.679064303,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.839881182,4.699319532,-1.781155598,0.679096953,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.891881227,4.699316425,-1.781159463,0.679087548,0.000000000,0.000000000,0.000000000,1.000000000
1403637143.990881205,4.698388682,-1.780827711,0.679259971,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.039881229,4.699305995,-1.781170576,0.679051956,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.088881254,4.699313690,-1.781176543,0.679108955,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.142881393,4.699322809,-1.781140439,0.679082819,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.191881180,4.699323519,-1.781130120,0.679064497,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.242881298,4.699331533,-1.781131507,0.679113378,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.288881302,4.699321368,-1.781150119,0.679095572,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.391881227,4.699321620,-1.781147989,0.679092396,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.442881346,4.699316730,-1.781160450,0.679091437,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.488881350,4.699326006,-1.781131489,0.679081701,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.542881250,4.699315564,-1.781156483,0.679076158,0.000000000,0.000000000,0.000000000,1.000000000
1403637144.588881254,4.699317201,-1.781152403,0.679076674,0.000000000,0.000000000,0.000000000,1.000000000
