timestamp,tracking_ms,estimator_ms,total_ms,observations
1403636858.651666403,4.413776,0.012660,4.444446,0
1403636858.701666594,2.995198,0.012080,3.008268,237
1403636858.751666546,1.889174,0.011860,1.901584,236
1403636858.801666498,1.819472,0.218283,2.038365,236
1403636858.851666451,1.917284,0.172093,2.090597,231
1403636858.901666403,1.818943,0.061281,1.880774,226
1403636858.951666594,1.933934,1.893974,3.828658,217
1403636859.001666546,1.988685,0.120322,2.109837,233
1403636859.051666498,1.671831,0.065830,1.738271,253
1403636859.101666451,1.697172,0.065540,1.763622,255
1403636859.151666403,1.802103,0.067960,1.870773,256
1403636859.201666594,1.842603,0.065871,1.908974,256
1403636859.251666546,1.922004,0.131052,2.053816,274
1403636859.301666498,2.004285,0.234963,2.240598,264
1403636859.351666451,2.084446,0.225933,2.310979,273
1403636859.401666403,2.468591,4.919952,7.389883,306
1403636859.451666594,2.077267,1.612600,3.690697,337
1403636859.501666546,1.612530,0.215083,1.828393,325
1403636859.551666498,1.354287,0.767660,2.122607,308
1403636859.601666451,1.829404,0.619277,2.449641,293
1403636859.651666403,1.459238,0.299294,1.759382,320
1403636859.701666594,1.988365,0.452505,2.441880,282
1403636859.751666546,1.601030,0.287434,1.889744,305
1403636859.801666498,1.942144,0.476386,2.419910,297
1403636859.851666451,1.707231,0.221423,1.929524,315
1403636859.901666403,1.860123,0.527827,2.388840,314
1403636859.951666594,1.766873,0.736399,2.504162,332
1403636860.001666546,1.398297,6.471002,7.870169,339
1403636860.051666498,1.807883,2.846186,4.655179,330
1403636860.101666451,1.528090,0.342264,1.871264,366
1403636860.151666403,1.669751,0.699139,2.369940,361
1403636860.201666594,1.575510,1.902804,3.479454,354
1403636860.251666546,1.642121,0.456985,2.099916,344
1403636860.301666498,2.034125,2.838396,4.873491,318
1403636860.351666451,1.876854,1.118754,2.996548,332
1403636860.401666403,1.744072,0.603878,2.348750,329
1403636860.451666594,1.829933,0.798760,2.629473,316
1403636860.501666546,1.926615,1.422428,3.350043,300
1403636860.551666498,1.507469,0.447396,1.955605,285
1403636860.601666451,1.904044,3.230131,5.135405,271
1403636860.651666403,1.698881,0.469896,2.169567,287
1403636860.701666594,1.916434,0.309134,2.226478,284
1403636860.751666546,1.843984,0.491036,2.335680,320
1403636860.801666498,1.566830,1.242115,2.810195,365
1403636860.851666451,1.546109,0.239793,1.786702,358
1403636860.901666403,1.642051,1.471088,3.114009,334
1403636860.951666594,1.757033,1.262166,3.021699,311
1403636861.001666546,1.836263,1.707121,3.545595,313
1403636861.051666498,1.706231,1.052934,2.759885,327
1403636861.101666451,1.786882,3.028338,4.816260,324
1403636861.151666403,1.794843,1.378887,3.174600,315
1403636861.201666594,2.115347,6.254219,8.371116,295
1403636861.251666546,1.923604,1.130794,3.055678,332
1403636861.301666498,2.045665,1.575561,3.622086,315
1403636861.351666451,1.741882,2.422671,4.165153,355
1403636861.401666403,1.935214,1.445408,3.382372,339
1403636861.451666594,1.625470,1.167845,2.794545,378
1403636861.501666546,1.597280,2.905986,4.504226,368
1403636861.551666498,1.573260,3.448574,5.024054,368
1403636861.601666451,1.447778,1.852323,3.300761,368
1403636861.651666403,1.561279,3.276372,4.838391,366
1403636861.701666594,1.635431,2.770895,4.407556,357
1403636861.751666546,1.838723,2.603063,4.442536,355
1403636861.801666498,1.789833,5.955445,7.746178,344
1403636861.851666451,1.579160,2.408560,3.988710,361
1403636861.901666403,1.525370,4.536547,6.062907,349
1403636861.951666594,2.046086,1.399158,3.446124,333
1403636862.001666546,1.669211,3.255701,4.925752,363
1403636862.051666498,2.472001,1.790892,4.263953,321
1403636862.101666451,1.690531,2.149917,3.841108,387
1403636862.151666403,1.643090,2.270639,3.914569,356
1403636862.201666594,2.222469,1.770492,3.994031,335
1403636862.251666546,1.622101,2.504302,4.127353,366
1403636862.301666498,1.540870,2.606993,4.148783,362
1403636862.351666451,1.880044,2.444861,4.325855,355
1403636862.401666403,1.552649,5.387258,6.940767,380
1403636862.451666594,2.130037,2.354730,4.486487,359
1403636862.501666546,1.867694,2.595043,4.463627,345
1403636862.551666498,1.810793,3.061809,4.873492,345
1403636862.601666451,1.806153,2.310419,4.117822,350
1403636862.651666403,1.956034,4.116822,6.073786,352
1403636862.701666594,2.022166,2.175317,4.198443,346
1403636862.751666546,2.241799,1.934644,4.177293,357
1403636862.801666498,2.152437,2.555543,4.709090,380
1403636862.851666451,1.783133,2.652403,4.436336,396
1403636862.901666403,2.048566,3.027128,5.076704,367
1403636862.951666594,1.927554,2.545252,4.474537,390
1403636863.001666546,1.771773,4.468936,6.241769,412
1403636863.051666498,1.674991,2.528872,4.204843,409
1403636863.101666451,1.998555,2.528622,4.528137,407
1403636863.151666403,1.917834,2.364180,4.283324,406
1403636863.201666594,1.758922,3.086599,4.846391,406
1403636863.251666546,1.623641,1.909404,3.534655,405
1403636863.301666498,1.717362,2.726564,4.444706,398
1403636863.351666451,2.144827,3.337192,5.483079,391
1403636863.401666403,2.400400,2.955137,5.356607,390
1403636863.451666594,1.903624,2.311089,4.215803,424
1403636863.501666546,1.953945,3.674206,5.629321,410
1403636863.551666498,2.160817,2.352100,4.514527,380
1403636863.601666451,2.500091,4.627789,7.128790,399
1403636863.651666403,2.205438,2.118467,4.324815,394
1403636863.701666594,1.883624,2.644253,4.528827,402
1403636863.751666546,1.850564,2.213697,4.065311,385
1403636863.801666498,2.234508,3.094899,5.330307,373
1403636863.851666451,1.832874,2.316899,4.150553,413
1403636863.901666403,1.591260,2.276609,3.868909,409
1403636863.951666594,1.687951,2.530152,4.219343,405
1403636864.001666546,2.032806,4.879281,6.912787,387
1403636864.051666498,1.808803,2.452361,4.262364,372
1403636864.101666451,1.890744,2.827146,4.719730,366
1403636864.151666403,1.711522,2.904817,4.617409,361
1403636864.201666594,2.364750,4.226673,6.592443,344
1403636864.251666546,2.445751,3.549005,5.995666,357
1403636864.301666498,2.485011,2.360720,4.847021,388
1403636864.351666451,1.932634,2.122447,4.055891,377
1403636864.401666403,2.331480,2.988017,5.320297,358
1403636864.451666594,2.008825,2.166658,4.176333,384
1403636864.501666546,1.809852,2.573823,4.384715,381
1403636864.551666498,1.769682,2.378900,4.149352,380
1403636864.601666451,1.924655,3.767707,5.693112,391
1403636864.651666403,1.563880,2.133217,3.698027,423
1403636864.701666594,1.577950,2.662683,4.241473,423
1403636864.751666546,1.671851,2.551322,4.224093,413
1403636864.801666498,1.572370,4.433136,6.006376,409
1403636864.851666451,1.587250,2.569413,4.158553,406
1403636864.901666403,1.642471,1.961414,3.604885,382
1403636864.951666594,2.078666,1.778463,3.857779,361
1403636865.001666546,1.754163,3.588385,5.343398,391
1403636865.051666498,2.010395,2.728915,4.740810,375
1403636865.101666451,2.154037,3.012588,5.167465,350
1403636865.151666403,1.931754,2.898147,4.831391,383
1403636865.201666594,2.046586,3.683346,5.730772,365
1403636865.251666546,1.730612,2.106946,3.838578,384
1403636865.301666498,2.135687,2.771125,4.907562,366
1403636865.351666451,1.828943,1.651821,3.482494,406
1403636865.401666403,1.809263,3.370133,5.180276,401
1403636865.451666594,1.583680,2.579973,4.165313,395
1403636865.501666546,1.658391,2.224778,3.884219,386
1403636865.551666498,1.830983,2.766555,4.598818,383
1403636865.601666451,1.812133,2.846366,4.659769,405
1403636865.651666403,1.861564,2.397490,4.259944,393
1403636865.701666594,1.901144,3.363053,5.264947,376
1403636865.751666546,1.833143,2.285049,4.119232,377
1403636865.801666498,2.051865,3.754947,5.807933,368
1403636865.851666451,1.907304,2.331520,4.239684,371
1403636865.901666403,2.108207,4.341744,6.450871,345
1403636865.951666594,1.836454,2.149667,3.987341,349
1403636866.001666546,2.625403,4.041241,6.667424,320
1403636866.051666498,2.442871,2.446761,4.890462,377
1403636866.101666451,2.727615,3.246391,5.974776,391
1403636866.151666403,2.572912,1.984575,4.559417,391
1403636866.201666594,2.149527,4.737560,6.888217,380
1403636866.251666546,1.798833,2.186488,3.986121,427
1403636866.301666498,1.504579,2.183537,3.688886,427
1403636866.351666451,1.496849,1.885934,3.383543,425
1403636866.401666403,1.618800,2.731695,4.351205,423
1403636866.451666594,1.483719,2.031555,3.515834,417
1403636866.501666546,1.538189,2.628403,4.167372,408
1403636866.551666498,1.596840,1.184225,2.781945,400
1403636866.601666451,1.803073,6.158667,7.962180,388
1403636866.651666403,1.673281,2.889246,4.564007,412
1403636866.701666594,1.864334,2.874646,4.740000,391
1403636866.751666546,1.987495,1.591870,3.580815,400
1403636866.801666498,1.710281,3.335892,5.047233,425
1403636866.851666451,1.503609,1.800943,3.305552,395
1403636866.901666403,1.870914,2.016285,3.887779,383
1403636866.951666594,1.698861,1.812063,3.511974,403
1403636867.001666546,2.000145,2.451371,4.452847,377
1403636867.051666498,1.498909,2.151487,3.653166,401
1403636867.101666451,1.642710,2.487632,4.131192,393
1403636867.151666403,1.512249,1.310877,2.823846,387
1403636867.201666594,1.404727,4.206113,5.611860,381
1403636867.251666546,1.499279,2.061206,3.563125,379
1403636867.301666498,1.756122,2.065496,3.822538,379
1403636867.351666451,1.656040,3.083319,4.740299,375
1403636867.401666403,1.561789,2.146638,3.709337,367
1403636867.451666594,1.622061,1.072524,2.695625,357
1403636867.501666546,1.350887,2.974157,4.325864,359
1403636867.551666498,1.918934,1.211785,3.131419,304
1403636867.601666451,1.569120,6.030425,7.600245,314
1403636867.651666403,1.399268,1.293786,2.694094,302
1403636867.701666594,1.623931,1.254326,2.879107,270
1403636867.751666546,1.628201,0.711329,2.340320,252
1403636867.801666498,1.672601,1.601320,3.274551,246
1403636867.851666451,1.871624,1.012502,2.885366,283
1403636867.901666403,1.953215,0.989922,2.943907,313
1403636867.951666594,1.197295,3.798238,4.996073,341
1403636868.001666546,1.320257,1.138444,2.459461,341
1403636868.051666498,1.516469,2.869187,4.386716,341
1403636868.101666451,1.346537,2.769685,4.117072,339
1403636868.151666403,1.493209,3.155190,4.649839,337
1403636868.201666594,1.230636,1.828833,3.061459,336
1403636868.251666546,1.268376,1.037563,2.306759,336
1403636868.301666498,1.218026,1.380137,2.598913,336
1403636868.351666451,1.443898,2.921477,4.366105,336
1403636868.401666403,1.294117,3.549604,4.844571,336
1403636868.451666594,1.375087,2.857736,4.233493,336
1403636868.501666546,1.311886,2.209728,3.522214,336
1403636868.551666498,1.396458,1.336897,2.734245,336
1403636868.601666451,1.338977,1.182955,2.523242,336
1403636868.651666403,1.238606,2.773215,4.012651,336
1403636868.701666594,1.290836,2.688734,3.980430,336
1403636868.751666546,1.416998,2.975118,4.393386,336
1403636868.801666498,1.271475,1.867154,3.139360,336
1403636868.851666451,1.286666,1.111094,2.398440,336
1403636868.901666403,1.396748,1.661231,3.058689,336
1403636868.951666594,1.261166,2.684024,3.945940,336
1403636869.001666546,1.253956,4.007440,5.262176,336
1403636869.051666498,1.395598,3.056358,4.453026,336
1403636869.101666451,1.273586,2.256638,3.531024,336
1403636869.151666403,1.286926,1.434208,2.721974,336
1403636869.201666594,1.412268,1.211015,2.624163,336
1403636869.251666546,1.406997,2.784225,4.191932,336
1403636869.301666498,1.175705,2.625932,3.802688,336
1403636869.351666451,1.346717,2.659213,4.006900,336
1403636869.401666403,1.194985,1.387167,2.582862,336
1403636869.451666594,1.307356,1.321257,2.629513,336
1403636869.501666546,1.357358,1.638760,2.998498,336
1403636869.551666498,1.301917,2.338659,3.641206,336
1403636869.601666451,1.450118,3.732217,5.183405,336
1403636869.651666403,1.465079,2.975847,4.443006,336
1403636869.701666594,1.423708,2.319779,3.744497,333
1403636869.751666546,1.594340,1.668421,3.264021,321
1403636869.801666498,2.037765,1.592830,3.632955,307
1403636869.851666451,1.738372,2.668114,4.407476,327
1403636869.901666403,1.792632,2.861636,4.655258,315
1403636869.951666594,1.468649,3.126179,4.595888,332
1403636870.001666546,1.821704,2.125916,3.948950,317
1403636870.051666498,1.638510,1.393088,3.032558,323
1403636870.101666451,1.544480,1.517879,3.063509,296
1403636870.151666403,1.785003,3.258941,5.044984,277
1403636870.201666594,1.731452,3.047418,4.779750,258
1403636870.251666546,1.698101,1.241846,2.941037,256
1403636870.301666498,1.947064,0.838701,2.787905,269
1403636870.351666451,1.625521,0.929061,2.555342,286
1403636870.401666403,1.436098,1.147155,2.583973,298
1403636870.451666594,1.600120,2.479252,4.080292,282
1403636870.501666546,1.659002,4.497096,6.156858,303
1403636870.551666498,1.664911,3.871919,5.539000,307
1403636870.601666451,1.502029,2.512771,4.015550,299
1403636870.651666403,1.578060,1.411718,2.990558,289
1403636870.701666594,1.671651,1.017673,2.690684,288
1403636870.751666546,1.315937,1.004372,2.321019,313
1403636870.801666498,1.521089,1.738252,3.260881,317
1403636870.851666451,1.633031,4.952762,6.586723,327
1403636870.901666403,1.293576,3.270482,4.564798,339
1403636870.951666594,1.288437,2.547162,3.836409,338
1403636871.001666546,1.359038,1.505749,2.865457,338
1403636871.051666498,1.298847,2.870216,4.169763,338
1403636871.101666451,1.463148,3.863839,5.327527,338
1403636871.151666403,1.291706,2.418460,3.711106,337
1403636871.201666594,1.293906,2.980378,4.275374,337
1403636871.251666546,1.388827,2.177818,3.567345,337
1403636871.301666498,1.380847,2.829456,4.211453,336
1403636871.351666451,1.308147,1.838633,3.147950,333
1403636871.401666403,1.411228,2.466191,3.878149,331
1403636871.451666594,1.525820,2.404020,3.930660,328
1403636871.501666546,1.498648,2.981198,4.480646,347
1403636871.551666498,1.497749,2.537522,4.036121,336
1403636871.601666451,1.701772,2.194468,3.897080,315
1403636871.651666403,1.811423,2.866026,4.679329,322
1403636871.701666594,1.552519,3.611956,5.165245,325
1403636871.751666546,1.699991,2.667724,4.368865,312
1403636871.801666498,1.806333,2.397750,4.204903,321
1403636871.851666451,1.781573,2.309939,4.092192,325
1403636871.901666403,1.704571,3.172890,4.878391,313
1403636871.951666594,1.579620,1.736311,3.316721,309
1403636872.001666546,1.833383,3.340242,5.174545,288
1403636872.051666498,1.616510,1.453329,3.070849,303
1403636872.101666451,1.273986,2.671884,3.946700,311
1403636872.151666403,1.618171,2.244118,3.863219,300
1403636872.201666594,1.761782,2.726284,4.489016,280
1403636872.251666546,1.933315,3.122829,5.057334,295
1403636872.301666498,1.670731,3.299692,4.971273,318
1403636872.351666451,1.641980,2.865416,4.508286,303
1403636872.401666403,1.829043,1.914505,3.744388,300
1403636872.451666594,1.531209,1.071354,2.603193,341
1403636872.501666546,1.325937,4.605638,5.932415,334
1403636872.551666498,1.363527,1.555840,2.920207,332
