timestamp,tracking_ms,estimator_ms,total_ms,observations
1403637130.538319111,5.409247,0.014020,5.442757,0
1403637130.588319063,2.886425,0.020661,2.908126,347
1403637130.638319016,1.785452,0.014990,1.800902,347
1403637130.688318968,1.898834,1.053893,2.953267,347
1403637130.738318920,1.807832,0.172112,1.980754,347
1403637130.788319111,1.815383,0.063491,1.879374,347
1403637130.838319063,1.834033,0.062741,1.897354,347
1403637130.888319016,1.793862,0.063541,1.858243,347
1403637130.938318968,1.774302,0.062190,1.836882,347
1403637130.988318920,1.876354,0.062230,1.939184,347
1403637131.038319111,1.938944,0.063921,2.003695,347
1403637131.088319063,1.692261,0.065821,1.758392,347
1403637131.138319016,1.832863,0.069001,1.902724,347
1403637131.188318968,1.731241,0.081941,1.815032,347
1403637131.238318920,1.244716,0.069360,1.314536,347
1403637131.288319111,1.182175,10.402249,11.585144,347
1403637131.338319063,1.478718,2.734774,4.216652,347
1403637131.388319016,1.286286,0.143642,1.430808,347
1403637131.438318968,1.360227,0.075541,1.436498,347
1403637131.488318920,1.299306,0.072261,1.372217,347
1403637131.538319111,1.153764,0.070471,1.224575,347
1403637131.588319063,1.395047,0.075261,1.471258,347
1403637131.638319016,1.362067,0.101401,1.465498,347
1403637131.688318968,1.135124,0.073821,1.209275,347
1403637131.738318920,1.423478,0.073911,1.498349,347
1403637131.788319111,1.185325,0.072800,1.258725,347
1403637131.838319063,1.122554,0.070411,1.193285,347
1403637131.888319016,1.302236,5.809893,7.112809,347
1403637131.938318968,1.236405,5.472528,6.710423,347
1403637131.988318920,1.310866,0.550647,1.862803,347
1403637132.038319111,1.251536,0.487226,1.739752,347
1403637132.088319063,1.319046,0.514447,1.835423,347
1403637132.138319016,1.171345,0.464065,1.636540,347
1403637132.188318968,1.245056,0.467296,1.713232,347
1403637132.238318920,1.289456,0.473366,1.763542,347
1403637132.288319111,1.102594,0.457696,1.560720,347
1403637132.338319063,1.210245,0.467806,1.678751,347
1403637132.388319016,1.393087,0.476796,1.870703,347
1403637132.438318968,1.155525,0.536146,1.692251,347
1403637132.488318920,1.239346,2.930196,4.170412,347
1403637132.538319111,1.277916,2.982117,4.260953,347
1403637132.588319063,1.232126,0.538056,1.770742,347
1403637132.638319016,1.356257,0.494576,1.852133,347
1403637132.688318968,1.273526,0.472906,1.747122,347
1403637132.738318920,1.088113,0.468286,1.556779,347
1403637132.788319111,1.204345,0.473746,1.678691,347
1403637132.838319063,1.188424,0.468376,1.657870,347
1403637132.888319016,1.121954,0.467296,1.589650,347
1403637132.938318968,1.389687,0.473886,1.864173,347
1403637132.988318920,1.325746,0.575938,1.903094,347
1403637133.038319111,1.366737,0.503076,1.871113,347
1403637133.088319063,1.390308,2.894616,4.285744,347
1403637133.138319016,1.567119,3.072408,4.641477,347
1403637133.188318968,1.396977,0.545327,1.943144,344
1403637133.238318920,1.461398,0.478626,1.941274,342
1403637133.288319111,1.458318,0.472236,1.931694,337
1403637133.338319063,1.342687,0.431845,1.775302,328
1403637133.388319016,1.980664,0.415775,2.397639,313
1403637133.438318968,2.278459,0.404355,2.683804,310
1403637133.488318920,1.889263,0.377615,2.267438,313
1403637133.538319111,1.806032,0.432936,2.239798,318
1403637133.588319063,2.045106,0.444555,2.490941,312
1403637133.638319016,1.834783,0.384535,2.219958,322
1403637133.688318968,2.099566,2.892556,4.992942,314
1403637133.738318920,2.225318,3.255331,5.481819,292
1403637133.788319111,2.644263,4.963912,7.608845,289
1403637133.838319063,2.403980,1.219836,3.624856,317
1403637133.888319016,2.065426,0.975872,3.042018,294
1403637133.938318968,1.875523,0.795510,2.671723,286
1403637133.988318920,1.908933,0.521097,2.431310,308
1403637134.038319111,1.971535,0.554416,2.527291,313
1403637134.088319063,1.775342,0.598818,2.374870,312
1403637134.138319016,2.134307,0.461065,2.596152,289
1403637134.188318968,2.083466,0.848710,2.933326,321
1403637134.238318920,1.897223,0.555287,2.453270,319
1403637134.288319111,2.042726,7.536873,9.580319,335
1403637134.338319063,1.756802,2.453820,4.211602,362
1403637134.388319016,2.027145,2.185417,4.213232,337
1403637134.438318968,1.700042,1.213055,2.914027,389
1403637134.488318920,1.525169,1.041173,2.567292,388
1403637134.538319111,1.352857,4.511506,5.864913,388
1403637134.588319063,1.402707,3.253021,4.656818,385
1403637134.638319016,1.598440,3.145960,4.745370,377
1403637134.688318968,2.204758,2.722133,4.927701,348
1403637134.738318920,1.786462,3.223021,5.010143,383
1403637134.788319111,1.920754,3.170589,5.092303,341
1403637134.838319063,1.959264,2.763405,4.723349,332
1403637134.888319016,2.074596,3.246600,5.322316,308
1403637134.938318968,2.119576,2.314909,4.435795,303
1403637134.988318920,2.345129,2.709884,5.055873,299
1403637135.038319111,1.955094,1.222875,3.179169,316
1403637135.088319063,1.964865,1.945524,3.911539,295
1403637135.138319016,1.909144,1.954154,3.864008,312
1403637135.188318968,1.940614,1.562859,3.504333,317
1403637135.238318920,2.108426,0.914481,3.024327,337
1403637135.288319111,1.651561,2.648773,4.300974,348
1403637135.338319063,2.136686,1.471649,3.609295,304
1403637135.388319016,2.602612,1.778542,4.382454,269
1403637135.438318968,1.962994,1.709741,3.673405,302
1403637135.488318920,1.859663,3.022128,4.882921,284
1403637135.538319111,2.258778,3.859028,6.118736,268
1403637135.588319063,2.541211,3.487724,6.029605,268
1403637135.638319016,2.483041,1.700401,4.184302,279
1403637135.688318968,2.411810,2.004026,4.416706,314
1403637135.738318920,2.474431,1.483818,3.961689,327
1403637135.788319111,2.141766,1.212505,3.355121,364
1403637135.838319063,1.813333,1.239715,3.054058,376
1403637135.888319016,1.394157,1.153304,2.548291,367
1403637135.938318968,1.569840,1.734982,3.305592,367
1403637135.988318920,1.501759,2.443971,3.946460,365
1403637136.038319111,1.755632,1.311167,3.067759,364
1403637136.088319063,2.227688,2.946496,5.174934,358
1403637136.138319016,2.096716,2.359329,4.456835,354
1403637136.188318968,2.218448,2.652233,4.871571,332
1403637136.238318920,2.251508,4.306474,6.558852,342
1403637136.288319111,2.220757,3.272521,5.494338,319
1403637136.338319063,2.030745,2.836086,4.867751,319
1403637136.388319016,1.937285,2.213517,4.152112,287
1403637136.438318968,2.050576,1.883633,3.935039,267
1403637136.488318920,2.217568,1.781602,4.000170,248
1403637136.538319111,2.114287,1.964704,4.079801,274
1403637136.588319063,2.008825,2.516771,4.526586,296
1403637136.638319016,2.026875,1.241135,3.268800,329
1403637136.688318968,1.747242,4.043180,5.792292,365
1403637136.738318920,2.022345,2.131656,4.155141,315
1403637136.788319111,1.775192,2.326509,4.102561,279
1403637136.838319063,2.133127,2.562842,4.697569,248
1403637136.888319016,2.227948,3.190470,5.419958,247
1403637136.938318968,2.184298,3.108608,5.293816,228
1403637136.988318920,2.375259,3.070488,5.447227,240
1403637137.038319111,2.182917,2.163527,4.347374,240
1403637137.088319063,2.093726,2.395499,4.489895,262
1403637137.138319016,1.813903,2.162077,3.976840,302
1403637137.188318968,2.009325,2.111867,4.121972,310
1403637137.238318920,1.499859,1.665411,3.166010,364
1403637137.288319111,1.345707,2.332549,3.679016,357
1403637137.338319063,1.384508,1.477848,2.863086,355
1403637137.388319016,1.900354,1.696611,3.597885,353
1403637137.438318968,1.952134,2.099526,4.052790,380
1403637137.488318920,1.735472,3.066548,4.802930,355
