timestamp,tracking_ms,estimator_ms,total_ms,observations
1403715523.962142944,5.762530,0.014670,5.796450,0
1403715524.012142897,2.770633,0.019710,2.791713,355
1403715524.062143087,1.592899,0.014431,1.607750,355
1403715524.112143040,1.473458,0.246133,1.720131,355
1403715524.162142992,1.309066,0.168532,1.478198,355
1403715524.212142944,1.125444,0.061671,1.187515,355
1403715524.262142897,1.206474,0.062881,1.269995,355
1403715524.312143087,1.318466,0.064411,1.383387,355
1403715524.362143040,1.149284,0.062541,1.212115,355
1403715524.412142992,1.175774,0.065931,1.242215,355
1403715524.462142944,1.290305,0.070761,1.361526,355
1403715524.512142897,1.115933,0.067501,1.183784,355
1403715524.562143087,1.320246,0.071330,1.391996,355
1403715524.612143040,1.288396,0.073140,1.362026,355
1403715524.662142992,1.109183,0.070941,1.180464,355
1403715524.712142944,1.339776,8.071537,9.411833,355
1403715524.762142897,1.314256,3.989508,5.305414,355
1403715524.812143087,1.817102,0.684858,2.502730,340
1403715524.862143040,1.662780,0.087272,1.751152,353
1403715524.912142992,1.383177,0.080981,1.464888,353
1403715524.962142944,1.273405,0.075191,1.348916,353
1403715525.012142897,1.334596,0.075391,1.410538,353
1403715525.062143087,1.320326,0.076001,1.396817,353
1403715525.112143040,1.170584,0.074931,1.245855,353
1403715525.162142992,1.342616,0.076001,1.419177,353
1403715525.212142944,1.485448,0.080031,1.566249,353
1403715525.262142897,1.283916,0.074840,1.359076,353
1403715525.312143087,1.357436,5.063741,6.421707,353
1403715525.362143040,1.541348,6.972145,8.514273,353
1403715525.412142992,1.425517,1.598369,3.024636,353
1403715525.462142944,1.301296,0.505136,1.807352,353
1403715525.512142897,1.334357,0.488665,1.823662,353
1403715525.562143087,1.281076,0.471505,1.753001,353
1403715525.612143040,1.309126,0.484115,1.793881,353
1403715525.662142992,1.420527,0.475626,1.896773,353
1403715525.712142944,1.289925,0.475596,1.766011,353
1403715525.762142897,1.545589,0.481625,2.027794,353
1403715525.812143087,1.465077,0.476816,1.942463,352
1403715525.862143040,1.327046,0.517916,1.845402,352
1403715525.912142992,1.557129,2.951486,4.509275,351
1403715525.962142944,1.554308,3.140178,4.695336,351
1403715526.012142897,1.416767,1.571139,2.988606,351
1403715526.062143087,1.447568,0.487566,1.935844,351
1403715526.112143040,1.432947,0.482766,1.916393,351
1403715526.162142992,1.302356,0.467476,1.770282,351
1403715526.212142944,1.509529,0.481466,1.991625,351
1403715526.262142897,1.618479,0.474726,2.093785,351
1403715526.312143087,1.283695,0.472116,1.756291,351
1403715526.362143040,1.436777,0.471296,1.908673,351
1403715526.412142992,1.543559,0.525886,2.070095,351
1403715526.462142944,1.330426,0.500376,1.831172,351
1403715526.512142897,1.539439,3.036037,4.576106,350
1403715526.562143087,1.568849,3.160349,4.730628,350
1403715526.612143040,1.350636,1.590100,2.941506,350
1403715526.662142992,1.429617,0.486316,1.916813,350
1403715526.712142944,1.430828,0.483505,1.915183,350
1403715526.762142897,1.332596,0.471446,1.804482,350
1403715526.812143087,1.359767,0.466195,1.826712,350
1403715526.862143040,1.431248,0.509286,1.941764,350
1403715526.912142992,1.358167,0.473855,1.832622,350
1403715526.962142944,1.370216,0.535227,1.906053,350
1403715527.012142897,1.313496,0.521447,1.835973,350
1403715527.062143087,1.232265,0.486316,1.719021,350
1403715527.112143040,1.455367,2.944976,4.400943,350
1403715527.162142992,1.372347,3.124107,4.497174,350
1403715527.212142944,1.440657,1.505929,2.947256,350
1403715527.262142897,1.264026,0.489016,1.753732,350
1403715527.312143087,1.495058,0.477836,1.973564,350
1403715527.362143040,1.217115,0.475915,1.693520,350
1403715527.412142992,1.304486,0.471106,1.776162,350
1403715527.462142944,1.520888,0.474326,1.995824,350
1403715527.512142897,1.246085,0.521007,1.767512,350
1403715527.562143087,1.343796,0.500526,1.844892,350
1403715527.612143040,1.422028,0.506056,1.929274,350
1403715527.662142992,1.227875,0.488856,1.717291,350
1403715527.712142944,1.311126,2.982756,4.294532,350
1403715527.762142897,1.384037,3.155658,4.540685,350
1403715527.812143087,1.269705,1.504038,2.774443,350
1403715527.862143040,1.321756,0.490686,1.813202,350
1403715527.912142992,1.331806,0.485546,1.818012,350
1403715527.962142944,1.191185,0.460495,1.652140,350
1403715528.012142897,1.319946,0.460875,1.781441,350
1403715528.062143087,1.321346,0.477576,1.799642,349
1403715528.112143040,1.236815,0.460306,1.697581,349
1403715528.162142992,1.414997,0.436986,1.852613,349
1403715528.212142944,1.357716,0.435545,1.793881,349
1403715528.262142897,1.212714,0.409975,1.623119,349
1403715528.312143087,1.310105,2.881185,4.191910,349
1403715528.362143040,1.361356,3.071577,4.433814,349
1403715528.412142992,1.539998,1.402827,2.943475,348
1403715528.462142944,1.543688,0.372465,1.916923,346
1403715528.512142897,1.514549,0.282633,1.797812,347
1403715528.562143087,1.584319,0.307953,1.892742,326
1403715528.612143040,1.740091,0.438385,2.179206,303
1403715528.662142992,2.619251,0.424215,3.044366,245
1403715528.712142944,2.041655,0.329604,2.371969,286
1403715528.762142897,2.537510,0.393695,2.932025,299
1403715528.812143087,2.492190,0.574637,3.067627,339
1403715528.862143040,1.928454,0.512076,2.441100,343
1403715528.912142992,2.131746,2.403709,4.536175,319
1403715528.962142944,1.907503,1.222265,3.130618,329
1403715529.012142897,1.986124,0.915801,2.902535,299
1403715529.062143087,1.725761,0.671318,2.397819,325
1403715529.112143040,1.918894,0.876520,2.796144,294
1403715529.162142992,1.949994,0.984772,2.935416,278
1403715529.212142944,2.742764,0.903070,3.646614,236
1403715529.262142897,2.495271,2.245427,4.741468,251
1403715529.312143087,2.102916,0.922451,3.026027,216
1403715529.362143040,2.252817,2.858475,5.112052,221
1403715529.412142992,1.767292,1.447857,3.216279,246
1403715529.462142944,1.951383,1.149944,3.102077,239
1403715529.512142897,1.788891,2.131886,3.921507,247
1403715529.562143087,1.662150,1.581219,3.244139,246
1403715529.612143040,1.472498,1.486258,2.959516,245
1403715529.662142992,1.549898,1.411347,2.962015,267
1403715529.712142944,1.526168,1.642360,3.169268,284
1403715529.762142897,1.385876,1.713691,3.100247,285
1403715529.812143087,1.855662,3.702255,5.558677,279
1403715529.862143040,1.661370,1.452108,3.114268,313
1403715529.912142992,1.534019,3.363540,4.898249,313
1403715529.962142944,1.685670,3.168889,4.855439,319
1403715530.012142897,1.710090,3.087158,4.798148,323
1403715530.062143087,1.558768,3.740586,5.300614,337
1403715530.112143040,1.555889,2.251047,3.808096,352
1403715530.162142992,1.756032,2.665842,4.422844,341
1403715530.212142944,1.539628,2.537891,4.078219,374
1403715530.262142897,1.568639,2.692893,4.262262,371
1403715530.312143087,1.496158,2.512660,4.009738,365
1403715530.362143040,1.512318,2.123756,3.636724,361
1403715530.412142992,1.607959,4.273092,5.881811,351
1403715530.462142944,1.745171,2.358798,4.104799,341
1403715530.512142897,1.559688,3.662635,5.223003,360
1403715530.562143087,1.560049,3.982378,5.543307,349
1403715530.612143040,1.799272,3.582203,5.382375,332
1403715530.662142992,1.640610,3.202918,4.844378,366
1403715530.712142944,1.560969,1.329696,2.892005,362
1403715530.762142897,1.478778,4.425463,5.905351,354
1403715530.812143087,1.770611,2.148996,3.920567,346
1403715530.862143040,1.657440,2.926765,4.585255,341
1403715530.912142992,1.769771,3.043627,4.814448,332
1403715530.962142944,1.633360,1.252875,2.887085,359
1403715531.012142897,1.434278,2.830794,4.265952,359
1403715531.062143087,1.742381,3.141988,4.885289,343
1403715531.112143040,1.905752,3.853147,5.759660,338
1403715531.162142992,1.680200,4.262711,5.944261,357
1403715531.212142944,1.551019,3.617344,5.169253,346
1403715531.262142897,1.548289,2.731753,4.280742,346
1403715531.312143087,1.816301,1.470308,3.287419,338
1403715531.362143040,1.770702,4.267801,6.039213,342
1403715531.412142992,1.718741,2.973465,4.693056,326
1403715531.462142944,1.648159,2.498471,4.147460,318
1403715531.512142897,1.733352,2.976665,4.711297,312
1403715531.562143087,1.662330,1.326646,2.989716,314
1403715531.612143040,1.757071,2.058475,3.816366,327
1403715531.662142992,2.011485,3.526712,5.539567,336
1403715531.712142944,1.819222,4.399273,6.219325,335
1403715531.762142897,1.842472,3.843387,5.687009,325
1403715531.812143087,1.647190,3.149038,4.797358,322
1403715531.862143040,1.633649,3.680255,5.314604,321
1403715531.912142992,1.502778,1.553028,3.056606,316
1403715531.962142944,1.597129,4.630146,6.228015,315
1403715532.012142897,1.490038,2.890585,4.381393,315
1403715532.062143087,1.439008,1.682670,3.122448,307
1403715532.112143040,1.374097,3.248289,4.623096,301
1403715532.162142992,1.362947,2.561521,3.925128,300
1403715532.212142944,1.252995,1.760681,3.014456,301
1403715532.262142897,1.544509,1.598299,3.143468,298
1403715532.312143087,1.364936,3.583873,4.949350,295
1403715532.362143040,1.546508,4.286272,5.833910,294
1403715532.412142992,1.651269,2.816284,4.468823,293
1403715532.462142944,1.559079,2.199587,3.759446,286
1403715532.512142897,1.551069,2.434209,3.985998,285
1403715532.562143087,1.451828,3.810746,5.263344,279
1403715532.612143040,1.505068,2.469060,3.974928,276
1403715532.662142992,1.443488,1.582209,3.027027,267
1403715532.712142944,1.428648,1.978243,3.407701,267
1403715532.762142897,1.273045,2.046245,3.319880,263
1403715532.812143087,1.234775,1.190675,2.426270,266
1403715532.862143040,1.238335,1.149824,2.388849,267
1403715532.912142992,1.081783,3.188239,4.270582,266
1403715532.962142944,1.256875,3.715865,4.973450,262
1403715533.012142897,1.318225,2.978256,4.297171,263
1403715533.062143087,1.340836,2.362769,3.704195,253
1403715533.112143040,1.289625,2.280328,3.570633,249
1403715533.162142992,1.497819,3.285879,4.784368,242
1403715533.212142944,1.243385,2.181216,3.425271,237
1403715533.262142897,1.472138,1.686590,3.159368,235
1403715533.312143087,1.515468,2.472910,3.989208,237
1403715533.362143040,1.323716,1.345307,2.669803,252
1403715533.412142992,1.435887,1.000142,2.436819,251
1403715533.462142944,1.416127,1.237125,2.655862,253
1403715533.512142897,1.185095,0.950781,2.136426,252
1403715533.562143087,1.319896,5.491557,6.812683,251
1403715533.612143040,1.731961,3.163388,4.896739,248
1403715533.662142992,1.631610,2.329158,3.961728,252
1403715533.712142944,1.499708,1.896853,3.397461,284
1403715533.762142897,1.658360,3.178979,4.838049,287
1403715533.812143087,1.701721,2.473740,4.176161,283
1403715533.862143040,1.618240,2.583491,4.202611,294
1403715533.912142992,1.946273,2.770414,4.717837,295
1403715533.962142944,1.645440,2.150286,3.796426,315
1403715534.012142897,1.712180,2.411519,4.124559,325
1403715534.062143087,1.623729,2.621392,4.245781,361
1403715534.112143040,1.603870,2.050374,3.655144,335
1403715534.162142992,2.044075,3.011396,5.056231,341
1403715534.212142944,2.087885,2.179386,4.268181,351
1403715534.262142897,1.689491,2.913395,4.603616,369
1403715534.312143087,1.946754,2.331908,4.279732,359
1403715534.362143040,1.687231,3.254509,4.942520,354
1403715534.412142992,1.498528,2.586271,4.085429,356
1403715534.462142944,1.627499,2.362999,3.991188,361
1403715534.512142897,1.963424,3.754345,5.718409,344
1403715534.562143087,1.675231,3.095417,4.771478,379
1403715534.612143040,1.356106,4.094559,5.451635,362
1403715534.662142992,1.663500,2.177846,3.842636,347
1403715534.712142944,1.525008,2.623392,4.149030,370
1403715534.762142897,1.834752,4.291772,6.127424,321
1403715534.812143087,1.734381,1.633510,3.368781,345
1403715534.862143040,1.645910,2.602211,4.249021,382
1403715534.912142992,1.543619,1.927483,3.472002,366
1403715534.962142944,1.585040,3.702704,5.288634,359
1403715535.012142897,1.713620,2.161527,3.876297,344
1403715535.062143087,1.618570,1.536918,3.156808,355
1403715535.112143040,2.076566,5.725219,7.805015,300
1403715535.162142992,1.867293,1.301456,3.169659,328
1403715535.212142944,1.886953,3.705314,5.593427,331
1403715535.262142897,1.465338,5.137692,6.603820,333
1403715535.312143087,1.651000,1.091733,2.743443,318
1403715535.362143040,1.945563,5.419615,7.365898,331
1403715535.412142992,1.560429,3.023487,4.584606,358
1403715535.462142944,1.837872,1.873313,3.711825,340
1403715535.512142897,1.739851,1.688271,3.428882,358
1403715535.562143087,1.889883,2.559120,4.449683,335
1403715535.612143040,1.701891,4.111069,5.813610,351
1403715535.662142992,1.684850,2.131566,3.817526,330
1403715535.712142944,1.817422,4.748407,6.566779,340
1403715535.762142897,1.714640,3.061967,4.777487,348
1403715535.812143087,1.931963,2.659622,4.592465,341
1403715535.862143040,1.599389,1.372087,2.972636,358
1403715535.912142992,1.581759,1.791341,3.373800,327
1403715535.962142944,1.442747,5.435946,6.879493,339
1403715536.012142897,1.680760,2.700933,4.382543,328
1403715536.062143087,1.489698,2.710233,4.200581,333
1403715536.112143040,1.833552,1.645070,3.479332,311
1403715536.162142992,1.498188,3.420922,4.919900,308
1403715536.212142944,1.597800,4.124889,5.723379,297
1403715536.262142897,1.578639,2.484900,4.064619,303
1403715536.312143087,2.549681,4.689537,7.240198,288
1403715536.362143040,1.712421,2.436679,4.150110,285
1403715536.412142992,1.569559,3.385751,4.956410,248
1403715536.462142944,1.529079,1.904022,3.433901,228
1403715536.512142897,1.719891,2.584301,4.304852,235
1403715536.562143087,1.625489,3.208339,4.835508,287
1403715536.612143040,1.776531,2.769224,4.546555,300
1403715536.662142992,1.843223,1.685530,3.529463,333
1403715536.712142944,1.780702,2.890245,4.672647,341
1403715536.762142897,1.784561,2.524561,4.310422,325
1403715536.812143087,1.671120,4.728087,6.400517,311
1403715536.862143040,1.978613,2.026565,4.006449,305
1403715536.912142992,1.936123,2.932075,4.869358,309
1403715536.962142944,1.695481,1.521918,3.218209,298
1403715537.012142897,1.566269,2.808133,4.375232,283
1403715537.062143087,1.520718,3.814407,5.336095,264
1403715537.112143040,1.793102,2.601371,4.395203,245
1403715537.162142992,1.770471,3.848207,5.619528,258
1403715537.212142944,1.440947,3.294960,4.736957,268
1403715537.262142897,1.782171,3.663394,5.446295,263
1403715537.312143087,1.652000,1.157604,2.810574,284
1403715537.362143040,1.801292,3.357010,5.159132,273
1403715537.412142992,1.684870,3.086458,4.771928,285
1403715537.462142944,1.865152,3.606514,5.472396,255
1403715537.512142897,1.644460,1.881793,3.527063,244
1403715537.562143087,1.709351,1.895293,3.605264,242
1403715537.612143040,1.656850,2.319638,3.977278,241
1403715537.662142992,1.770371,4.076659,5.847990,243
1403715537.712142944,1.523528,2.440030,3.964518,285
1403715537.762142897,1.679470,2.468540,4.149060,289
1403715537.812143087,1.528128,2.709223,4.238681,316
1403715537.862143040,1.544459,3.303950,4.849199,312
1403715537.912142992,1.697810,2.267938,3.966648,329
1403715537.962142944,1.676410,2.659202,4.336472,335
1403715538.012142897,1.588079,2.623902,4.212691,344
1403715538.062143087,1.470887,2.470120,3.941777,353
1403715538.112143040,1.731071,2.582921,4.314902,357
1403715538.162142992,1.541948,2.550321,4.092919,358
1403715538.212142944,1.524568,2.843585,4.368843,359
1403715538.262142897,1.764501,4.265102,6.030413,353
1403715538.312143087,1.761832,2.734353,4.496935,361
1403715538.362143040,1.813122,3.528582,5.342364,360
1403715538.412142992,1.593260,2.752833,4.346863,364
1403715538.462142944,1.538609,3.809286,5.348845,362
1403715538.512142897,2.250437,2.519310,4.770497,356
1403715538.562143087,2.395499,3.005457,5.403086,373
1403715538.612143040,2.287878,3.070307,5.359005,416
1403715538.662142992,2.098315,2.936506,5.035471,398
1403715538.712142944,2.160117,2.914755,5.075532,395
1403715538.762142897,2.092405,2.610032,4.703157,380
1403715538.812143087,1.922614,2.753643,4.677137,406
1403715538.862143040,2.010215,4.680046,6.690971,389
1403715538.912142992,1.690750,3.121498,4.812918,417
1403715538.962142944,1.775592,3.076857,4.853149,410
1403715539.012142897,2.083765,3.059657,5.144282,383
1403715539.062143087,1.820362,3.552013,5.373095,419
1403715539.112143040,1.878992,2.682473,4.562095,411
1403715539.162142992,1.791072,4.714567,6.506289,402
1403715539.212142944,2.112655,4.233021,6.346336,378
1403715539.262142897,2.234626,2.034455,4.269881,361
