timestamp,px,py,pz,qx,qy,qz,qw,features,clones
1403636601.498555422,0.000000000,0.000000000,0.000000000,-0.794647930,0.016309657,-0.606475046,0.021370104,14,0
1403636602.563555479,0.000578658,0.001972640,0.001284443,-0.794373610,0.016225459,-0.606837585,0.021341202,263,1
1403636602.613555431,0.000466567,0.002060020,0.001330202,-0.794369947,0.016196975,-0.606843273,0.021337462,263,2
1403636602.663555384,0.000324602,0.002144022,0.001422162,-0.794369371,0.016210262,-0.606845070,0.021297684,263,3
1403636602.713555574,0.000133856,0.002266416,0.001557046,-0.794346861,0.016227822,-0.606872414,0.021344654,263,4
1403636602.763555527,-0.000061979,0.002373704,0.001775188,-0.794380444,0.016261489,-0.606829960,0.021276127,263,5
1403636602.813555479,-0.000358669,0.002443986,0.001966196,-0.794368691,0.016223306,-0.606847005,0.021257940,263,6
1403636602.863555431,-0.000621913,0.002492231,0.002151309,-0.794347413,0.016252558,-0.606871957,0.021318317,263,7
1403636602.913555384,-0.000912751,0.002464355,0.002327241,-0.794320681,0.016167275,-0.606911769,0.021245703,263,8
1403636602.963555574,-0.001165644,0.002513535,0.002527044,-0.794263947,0.016200592,-0.606983778,0.021284208,263,9
1403636603.013555527,-0.001373116,0.002562369,0.002737225,-0.794263130,0.016155972,-0.606989900,0.021173713,263,10
1403636603.063555479,-0.001588247,0.002720715,0.002981669,-0.794244682,0.016176409,-0.607010231,0.021267092,263,11
1403636603.113555431,0.003301586,-0.001381557,0.002706101,-0.794460250,0.016111989,-0.606731984,0.021204118,0,11
1403636603.163555384,0.003249585,-0.001340211,0.002675220,-0.794480793,0.016166978,-0.606701142,0.021274941,263,11
1403636603.213555574,0.003161422,-0.001337217,0.002617464,-0.794482248,0.016139996,-0.606700245,0.021266660,263,11
1403636603.263555527,0.003109871,-0.001308210,0.002526867,-0.794449978,0.016152732,-0.606739211,0.021350706,263,11
1403636603.313555479,0.003050100,-0.001267585,0.002438020,-0.794445465,0.016108164,-0.606748508,0.021287984,263,11
1403636603.363555431,0.002961450,-0.001185691,0.002327974,-0.794384680,0.016146736,-0.606825634,0.021328715,263,11
1403636603.413555384,0.002871983,-0.001120612,0.002278713,-0.794385733,0.016094557,-0.606827497,0.021275846,263,11
1403636603.463555574,0.002721204,-0.000963956,0.002238250,-0.794399946,0.016144089,-0.606807909,0.021266309,263,11
1403636603.513555527,0.002491979,-0.000831931,0.002248776,-0.794433642,0.016144762,-0.606764650,0.021241328,263,11
1403636603.563555479,0.002249878,-0.000689476,0.002281218,-0.794434977,0.016136880,-0.606761157,0.021297114,263,11
1403636603.613555431,0.001983574,-0.000537398,0.002296911,-0.794445096,0.016089949,-0.606749694,0.021281732,263,11
1403636603.663555384,0.001665604,-0.000363543,0.002326536,-0.794453234,0.016102806,-0.606739409,0.021261407,263,11
1403636603.713555574,0.001854796,-0.001381470,0.002881550,-0.794673362,0.016285405,-0.606438275,0.021486070,0,11
1403636603.763555527,0.001790567,-0.001340983,0.002893955,-0.794715103,0.016312753,-0.606382325,0.021500583,263,11
1403636603.813555479,0.001724361,-0.001233607,0.002740278,-0.794756880,0.016273658,-0.606329554,0.021474208,263,11
1403636603.863555431,0.001696037,-0.001118347,0.002650648,-0.794685555,0.016293557,-0.606422325,0.021479128,263,11
1403636603.913555384,0.001617852,-0.001004490,0.002527378,-0.794727726,0.016333200,-0.606361862,0.021595373,263,11
1403636603.963555574,0.001616217,-0.001038223,0.002462270,-0.794714858,0.016253811,-0.606385143,0.021474804,263,11
1403636604.013555527,0.001579658,-0.001015073,0.002369474,-0.794704516,0.016351117,-0.606389739,0.021653119,263,11
1403636604.063555479,0.001585551,-0.001127721,0.002268025,-0.794728950,0.016297509,-0.606361665,0.021582848,263,11
1403636604.113555431,0.001596173,-0.001178134,0.002049880,-0.794693354,0.016334181,-0.606403295,0.021695904,263,11
1403636604.163555384,0.001578676,-0.001265198,0.001829128,-0.794692918,0.016227729,-0.606409977,0.021604791,263,11
1403636604.213555574,0.001612831,-0.001298566,0.001669745,-0.794699369,0.016300840,-0.606396490,0.021690837,263,11
1403636604.263555527,0.001634750,-0.001405677,0.001542529,-0.794696643,0.016271676,-0.606401761,0.021665255,263,11
1403636604.313555479,0.001823924,0.000096054,0.002222778,-0.794716209,0.016411478,-0.606382979,0.021365702,0,11
1403636604.363555431,0.001829689,0.000030161,0.002209779,-0.794726885,0.016377940,-0.606372475,0.021292322,263,11
1403636604.413555384,0.001820883,-0.000005198,0.002164146,-0.794749568,0.016388192,-0.606339287,0.021382708,263,11
1403636604.463555574,0.001800993,-0.000050746,0.002078585,-0.794728506,0.016365191,-0.606369449,0.021327753,263,11
1403636604.513555527,0.001848203,-0.000043149,0.001986403,-0.794723630,0.016380434,-0.606374988,0.021340256,263,11
1403636604.563555479,0.001863817,-0.000068003,0.001992782,-0.794728455,0.016411273,-0.606367611,0.021346516,263,11
1403636604.613555431,0.001865456,-0.000167252,0.002051242,-0.794739069,0.016410680,-0.606354832,0.021314786,263,11
1403636604.663555384,0.001839690,-0.000300283,0.002138691,-0.794751102,0.016406297,-0.606337997,0.021348365,263,11
1403636604.713555574,0.001840433,-0.000495384,0.002174212,-0.794767097,0.016380938,-0.606318251,0.021333164,263,11
1403636604.763555527,0.001813262,-0.000674598,0.002222033,-0.794777279,0.016362589,-0.606305951,0.021317515,263,11
1403636604.813555479,0.001785403,-0.000813169,0.002274347,-0.794773337,0.016296635,-0.606313667,0.021295503,263,11
1403636604.863555431,0.001764285,-0.000862357,0.002337311,-0.794783340,0.016342784,-0.606298943,0.021306043,263,11
1403636604.913555384,0.001721313,0.000853400,0.002312962,-0.794822878,0.016293462,-0.606254403,0.021135597,0,11
